image_id,width,height,aspect_ratio,area,num_annotations
4849,640,640,1.0,409600,2
4850,640,640,1.0,409600,4
4851,640,640,1.0,409600,1
4852,640,640,1.0,409600,1
4853,640,640,1.0,409600,1
4854,640,640,1.0,409600,1
4855,640,640,1.0,409600,2
4856,640,640,1.0,409600,1
4857,640,640,1.0,409600,1
4858,640,640,1.0,409600,4
4859,640,640,1.0,409600,7
4860,640,640,1.0,409600,2
4861,640,640,1.0,409600,2
4862,640,640,1.0,409600,4
4863,640,640,1.0,409600,2
4864,640,640,1.0,409600,1
4865,640,640,1.0,409600,1
4866,640,640,1.0,409600,1
4867,640,640,1.0,409600,2
4868,640,640,1.0,409600,1
4869,640,640,1.0,409600,1
4870,640,640,1.0,409600,3
4871,640,640,1.0,409600,1
4872,640,640,1.0,409600,2
4873,640,640,1.0,409600,1
4874,640,640,1.0,409600,2
4875,640,640,1.0,409600,1
4876,640,640,1.0,409600,1
4877,640,640,1.0,409600,1
4878,640,640,1.0,409600,2
4879,640,640,1.0,409600,2
4880,640,640,1.0,409600,1
4881,640,640,1.0,409600,1
4882,640,640,1.0,409600,1
4883,640,640,1.0,409600,1
4884,640,640,1.0,409600,2
4885,640,640,1.0,409600,4
4886,640,640,1.0,409600,1
4887,640,640,1.0,409600,1
4888,640,640,1.0,409600,10
4889,640,640,1.0,409600,6
4890,640,640,1.0,409600,1
4891,640,640,1.0,409600,1
4892,640,640,1.0,409600,5
4893,640,640,1.0,409600,1
4894,640,640,1.0,409600,2
4895,640,640,1.0,409600,4
4896,640,640,1.0,409600,1
4897,640,640,1.0,409600,1
4898,640,640,1.0,409600,1
4899,640,640,1.0,409600,1
4900,640,640,1.0,409600,1
4901,640,640,1.0,409600,1
4902,640,640,1.0,409600,1
4903,640,640,1.0,409600,2
4904,640,640,1.0,409600,1
4905,640,640,1.0,409600,1
4906,640,640,1.0,409600,1
4907,640,640,1.0,409600,1
4908,640,640,1.0,409600,2
4909,640,640,1.0,409600,1
4910,640,640,1.0,409600,4
4911,640,640,1.0,409600,2
4912,640,640,1.0,409600,2
4913,640,640,1.0,409600,1
4914,640,640,1.0,409600,1
4915,640,640,1.0,409600,1
4916,640,640,1.0,409600,2
4917,640,640,1.0,409600,1
4918,640,640,1.0,409600,1
4919,640,640,1.0,409600,1
4920,640,640,1.0,409600,1
4921,640,640,1.0,409600,1
4922,640,640,1.0,409600,1
4923,640,640,1.0,409600,5
4924,640,640,1.0,409600,1
4925,640,640,1.0,409600,1
4926,640,640,1.0,409600,2
4927,640,640,1.0,409600,1
4928,640,640,1.0,409600,4
4929,640,640,1.0,409600,1
4930,640,640,1.0,409600,1
4931,640,640,1.0,409600,2
4932,640,640,1.0,409600,1
4933,640,640,1.0,409600,1
4934,640,640,1.0,409600,3
4935,640,640,1.0,409600,2
4936,640,640,1.0,409600,1
4937,640,640,1.0,409600,1
4938,640,640,1.0,409600,1
4939,640,640,1.0,409600,4
4940,640,640,1.0,409600,1
4941,640,640,1.0,409600,1
4942,640,640,1.0,409600,1
4943,640,640,1.0,409600,1
4944,640,640,1.0,409600,1
4945,640,640,1.0,409600,2
4946,640,640,1.0,409600,2
4947,640,640,1.0,409600,2
4948,640,640,1.0,409600,2
4949,640,640,1.0,409600,3
4950,640,640,1.0,409600,1
4951,640,640,1.0,409600,1
4952,640,640,1.0,409600,3
4953,640,640,1.0,409600,2
4954,640,640,1.0,409600,2
4955,640,640,1.0,409600,1
4956,640,640,1.0,409600,4
4957,640,640,1.0,409600,1
4958,640,640,1.0,409600,7
4959,640,640,1.0,409600,1
4960,640,640,1.0,409600,3
4961,640,640,1.0,409600,1
4962,640,640,1.0,409600,2
4963,640,640,1.0,409600,1
4964,640,640,1.0,409600,2
4965,640,640,1.0,409600,1
4966,640,640,1.0,409600,1
4967,640,640,1.0,409600,1
4968,640,640,1.0,409600,1
4969,640,640,1.0,409600,4
4970,640,640,1.0,409600,1
4971,640,640,1.0,409600,1
4972,640,640,1.0,409600,5
4973,640,640,1.0,409600,1
4974,640,640,1.0,409600,2
4975,640,640,1.0,409600,1
4976,640,640,1.0,409600,1
4977,640,640,1.0,409600,1
4978,640,640,1.0,409600,2
4979,640,640,1.0,409600,2
4980,640,640,1.0,409600,2
4981,640,640,1.0,409600,1
4982,640,640,1.0,409600,3
4983,640,640,1.0,409600,1
4984,640,640,1.0,409600,2
4985,640,640,1.0,409600,5
4986,640,640,1.0,409600,1
4987,640,640,1.0,409600,3
4988,640,640,1.0,409600,1
4989,640,640,1.0,409600,3
4990,640,640,1.0,409600,2
4991,640,640,1.0,409600,1
4992,640,640,1.0,409600,1
4993,640,640,1.0,409600,1
4994,640,640,1.0,409600,1
4995,640,640,1.0,409600,3
4996,640,640,1.0,409600,3
4997,640,640,1.0,409600,1
4998,640,640,1.0,409600,5
4999,640,640,1.0,409600,1
5000,640,640,1.0,409600,1
5001,640,640,1.0,409600,2
5002,640,640,1.0,409600,2
5003,640,640,1.0,409600,1
5004,640,640,1.0,409600,1
5005,640,640,1.0,409600,2
5006,640,640,1.0,409600,1
5007,640,640,1.0,409600,1
5008,640,640,1.0,409600,3
5009,640,640,1.0,409600,2
5010,640,640,1.0,409600,2
5011,640,640,1.0,409600,2
5012,640,640,1.0,409600,1
5013,640,640,1.0,409600,1
5014,640,640,1.0,409600,2
5015,640,640,1.0,409600,2
5016,640,640,1.0,409600,2
5017,640,640,1.0,409600,2
5018,640,640,1.0,409600,1
5019,640,640,1.0,409600,1
5020,640,640,1.0,409600,1
5021,640,640,1.0,409600,1
5022,640,640,1.0,409600,3
5023,640,640,1.0,409600,1
5024,640,640,1.0,409600,7
5025,640,640,1.0,409600,1
5026,640,640,1.0,409600,1
5027,640,640,1.0,409600,1
5028,640,640,1.0,409600,2
5029,640,640,1.0,409600,1
5030,640,640,1.0,409600,1
5031,640,640,1.0,409600,1
5032,640,640,1.0,409600,1
5033,640,640,1.0,409600,1
5034,640,640,1.0,409600,2
5035,640,640,1.0,409600,1
5036,640,640,1.0,409600,3
5037,640,640,1.0,409600,1
5038,640,640,1.0,409600,1
5039,640,640,1.0,409600,2
5040,640,640,1.0,409600,1
5041,640,640,1.0,409600,1
5042,640,640,1.0,409600,1
5043,640,640,1.0,409600,1
5044,640,640,1.0,409600,2
5045,640,640,1.0,409600,4
5046,640,640,1.0,409600,1
5047,640,640,1.0,409600,2
5048,640,640,1.0,409600,1
5049,640,640,1.0,409600,1
5050,640,640,1.0,409600,2
5051,640,640,1.0,409600,1
5052,640,640,1.0,409600,1
5053,640,640,1.0,409600,7
5054,640,640,1.0,409600,1
5055,640,640,1.0,409600,5
5056,640,640,1.0,409600,3
5057,640,640,1.0,409600,4
5058,640,640,1.0,409600,1
5059,640,640,1.0,409600,3
5060,640,640,1.0,409600,1
5061,640,640,1.0,409600,1
5062,640,640,1.0,409600,7
5063,640,640,1.0,409600,2
5064,640,640,1.0,409600,1
5065,640,640,1.0,409600,4
5066,640,640,1.0,409600,1
5067,640,640,1.0,409600,3
5068,640,640,1.0,409600,1
5069,640,640,1.0,409600,3
5070,640,640,1.0,409600,1
5071,640,640,1.0,409600,1
5072,640,640,1.0,409600,2
5073,640,640,1.0,409600,1
5074,640,640,1.0,409600,1
5075,640,640,1.0,409600,1
5076,640,640,1.0,409600,3
5077,640,640,1.0,409600,3
5078,640,640,1.0,409600,1
5079,640,640,1.0,409600,2
5080,640,640,1.0,409600,4
5081,640,640,1.0,409600,3
5082,640,640,1.0,409600,6
5083,640,640,1.0,409600,2
5084,640,640,1.0,409600,2
5085,640,640,1.0,409600,3
5086,640,640,1.0,409600,1
5087,640,640,1.0,409600,2
5088,640,640,1.0,409600,1
5089,640,640,1.0,409600,1
5090,640,640,1.0,409600,1
5091,640,640,1.0,409600,1
5092,640,640,1.0,409600,4
5093,640,640,1.0,409600,1
5094,640,640,1.0,409600,1
5095,640,640,1.0,409600,2
5096,640,640,1.0,409600,2
5097,640,640,1.0,409600,2
5098,640,640,1.0,409600,1
5099,640,640,1.0,409600,3
5100,640,640,1.0,409600,2
5101,640,640,1.0,409600,4
5102,640,640,1.0,409600,13
5103,640,640,1.0,409600,9
5104,640,640,1.0,409600,1
5105,640,640,1.0,409600,1
5106,640,640,1.0,409600,1
5107,640,640,1.0,409600,1
5108,640,640,1.0,409600,2
5109,640,640,1.0,409600,1
5110,640,640,1.0,409600,1
5111,640,640,1.0,409600,1
5112,640,640,1.0,409600,3
5113,640,640,1.0,409600,1
5114,640,640,1.0,409600,1
5115,640,640,1.0,409600,1
5116,640,640,1.0,409600,1
5117,640,640,1.0,409600,1
5118,640,640,1.0,409600,3
5119,640,640,1.0,409600,1
5120,640,640,1.0,409600,3
5121,640,640,1.0,409600,5
5122,640,640,1.0,409600,1
5123,640,640,1.0,409600,2
5124,640,640,1.0,409600,1
5125,640,640,1.0,409600,3
5126,640,640,1.0,409600,2
5127,640,640,1.0,409600,5
5128,640,640,1.0,409600,1
5129,640,640,1.0,409600,1
5130,640,640,1.0,409600,1
5131,640,640,1.0,409600,1
5132,640,640,1.0,409600,1
5133,640,640,1.0,409600,1
5134,640,640,1.0,409600,5
5135,640,640,1.0,409600,1
5136,640,640,1.0,409600,3
5137,640,640,1.0,409600,2
5138,640,640,1.0,409600,2
5139,640,640,1.0,409600,4
5140,640,640,1.0,409600,2
5141,640,640,1.0,409600,1
5142,640,640,1.0,409600,4
5143,640,640,1.0,409600,6
5144,640,640,1.0,409600,1
5145,640,640,1.0,409600,1
5146,640,640,1.0,409600,4
5147,640,640,1.0,409600,1
5148,640,640,1.0,409600,1
5149,640,640,1.0,409600,1
5150,640,640,1.0,409600,1
5151,640,640,1.0,409600,1
5152,640,640,1.0,409600,4
5153,640,640,1.0,409600,2
5154,640,640,1.0,409600,1
5155,640,640,1.0,409600,1
5156,640,640,1.0,409600,1
5157,640,640,1.0,409600,1
5158,640,640,1.0,409600,3
5159,640,640,1.0,409600,1
5160,640,640,1.0,409600,1
5161,640,640,1.0,409600,1
5162,640,640,1.0,409600,1
5163,640,640,1.0,409600,3
5164,640,640,1.0,409600,1
5165,640,640,1.0,409600,1
5166,640,640,1.0,409600,2
5167,640,640,1.0,409600,1
5168,640,640,1.0,409600,1
5169,640,640,1.0,409600,2
5170,640,640,1.0,409600,1
5171,640,640,1.0,409600,4
5172,640,640,1.0,409600,1
5173,640,640,1.0,409600,2
5174,640,640,1.0,409600,1
5175,640,640,1.0,409600,2
5176,640,640,1.0,409600,2
5177,640,640,1.0,409600,1
5178,640,640,1.0,409600,1
5179,640,640,1.0,409600,1
5180,640,640,1.0,409600,2
5181,640,640,1.0,409600,5
5182,640,640,1.0,409600,1
5183,640,640,1.0,409600,4
5184,640,640,1.0,409600,1
5185,640,640,1.0,409600,1
5186,640,640,1.0,409600,1
5187,640,640,1.0,409600,3
5188,640,640,1.0,409600,1
5189,640,640,1.0,409600,9
5190,640,640,1.0,409600,5
5191,640,640,1.0,409600,3
5192,640,640,1.0,409600,1
5193,640,640,1.0,409600,1
5194,640,640,1.0,409600,8
5195,640,640,1.0,409600,1
5196,640,640,1.0,409600,1
5197,640,640,1.0,409600,3
5198,640,640,1.0,409600,1
5199,640,640,1.0,409600,3
5200,640,640,1.0,409600,4
5201,640,640,1.0,409600,5
5202,640,640,1.0,409600,2
5203,640,640,1.0,409600,1
5204,640,640,1.0,409600,1
5205,640,640,1.0,409600,4
5206,640,640,1.0,409600,1
5207,640,640,1.0,409600,2
5208,640,640,1.0,409600,1
5209,640,640,1.0,409600,1
5210,640,640,1.0,409600,3
5211,640,640,1.0,409600,1
5212,640,640,1.0,409600,1
5213,640,640,1.0,409600,1
5214,640,640,1.0,409600,1
5215,640,640,1.0,409600,4
5216,640,640,1.0,409600,1
5217,640,640,1.0,409600,1
5218,640,640,1.0,409600,7
5219,640,640,1.0,409600,1
5220,640,640,1.0,409600,1
5221,640,640,1.0,409600,3
5222,640,640,1.0,409600,2
5223,640,640,1.0,409600,1
5224,640,640,1.0,409600,1
5225,640,640,1.0,409600,2
5226,640,640,1.0,409600,1
5227,640,640,1.0,409600,1
5228,640,640,1.0,409600,2
5229,640,640,1.0,409600,1
5230,640,640,1.0,409600,1
5231,640,640,1.0,409600,5
5232,640,640,1.0,409600,2
5233,640,640,1.0,409600,1
5234,640,640,1.0,409600,8
5235,640,640,1.0,409600,1
5236,640,640,1.0,409600,1
5237,640,640,1.0,409600,2
5238,640,640,1.0,409600,6
5239,640,640,1.0,409600,2
5240,640,640,1.0,409600,3
5241,640,640,1.0,409600,2
5242,640,640,1.0,409600,2
5243,640,640,1.0,409600,5
5244,640,640,1.0,409600,2
5245,640,640,1.0,409600,1
5246,640,640,1.0,409600,2
5247,640,640,1.0,409600,1
5248,640,640,1.0,409600,1
5249,640,640,1.0,409600,1
5250,640,640,1.0,409600,1
5251,640,640,1.0,409600,6
5252,640,640,1.0,409600,1
5253,640,640,1.0,409600,5
5254,640,640,1.0,409600,1
5255,640,640,1.0,409600,1
5256,640,640,1.0,409600,5
5257,640,640,1.0,409600,1
5258,640,640,1.0,409600,2
5259,640,640,1.0,409600,2
5260,640,640,1.0,409600,1
5261,640,640,1.0,409600,1
5262,640,640,1.0,409600,1
5263,640,640,1.0,409600,1
5264,640,640,1.0,409600,1
5265,640,640,1.0,409600,3
5266,640,640,1.0,409600,1
5267,640,640,1.0,409600,1
5268,640,640,1.0,409600,1
5269,640,640,1.0,409600,2
5270,640,640,1.0,409600,1
5271,640,640,1.0,409600,1
5272,640,640,1.0,409600,1
5273,640,640,1.0,409600,3
5274,640,640,1.0,409600,1
5275,640,640,1.0,409600,1
5276,640,640,1.0,409600,1
5277,640,640,1.0,409600,3
5278,640,640,1.0,409600,1
5279,640,640,1.0,409600,1
5280,640,640,1.0,409600,2
5281,640,640,1.0,409600,1
5282,640,640,1.0,409600,1
5283,640,640,1.0,409600,1
5284,640,640,1.0,409600,1
5285,640,640,1.0,409600,2
5286,640,640,1.0,409600,1
5287,640,640,1.0,409600,2
5288,640,640,1.0,409600,1
5289,640,640,1.0,409600,1
5290,640,640,1.0,409600,6
5291,640,640,1.0,409600,1
5292,640,640,1.0,409600,1
5293,640,640,1.0,409600,2
5294,640,640,1.0,409600,6
5295,640,640,1.0,409600,1
5296,640,640,1.0,409600,3
5297,640,640,1.0,409600,2
5298,640,640,1.0,409600,2
5299,640,640,1.0,409600,1
5300,640,640,1.0,409600,1
5301,640,640,1.0,409600,2
5302,640,640,1.0,409600,1
5303,640,640,1.0,409600,6
5304,640,640,1.0,409600,1
5305,640,640,1.0,409600,3
5306,640,640,1.0,409600,2
5307,640,640,1.0,409600,1
5308,640,640,1.0,409600,1
5309,640,640,1.0,409600,1
5310,640,640,1.0,409600,1
5311,640,640,1.0,409600,1
5312,640,640,1.0,409600,2
5313,640,640,1.0,409600,1
5314,640,640,1.0,409600,1
5315,640,640,1.0,409600,3
5316,640,640,1.0,409600,1
5317,640,640,1.0,409600,2
5318,640,640,1.0,409600,1
5319,640,640,1.0,409600,1
5320,640,640,1.0,409600,1
5321,640,640,1.0,409600,1
5322,640,640,1.0,409600,1
5323,640,640,1.0,409600,2
5324,640,640,1.0,409600,3
5325,640,640,1.0,409600,1
5326,640,640,1.0,409600,1
5327,640,640,1.0,409600,2
5328,640,640,1.0,409600,2
5329,640,640,1.0,409600,1
5330,640,640,1.0,409600,1
5331,640,640,1.0,409600,1
5332,640,640,1.0,409600,1
5333,640,640,1.0,409600,6
5334,640,640,1.0,409600,2
5335,640,640,1.0,409600,1
5336,640,640,1.0,409600,2
5337,640,640,1.0,409600,2
5338,640,640,1.0,409600,1
5339,640,640,1.0,409600,1
5340,640,640,1.0,409600,1
5341,640,640,1.0,409600,2
5342,640,640,1.0,409600,1
5343,640,640,1.0,409600,3
5344,640,640,1.0,409600,1
5345,640,640,1.0,409600,2
5346,640,640,1.0,409600,1
5347,640,640,1.0,409600,2
5348,640,640,1.0,409600,2
5349,640,640,1.0,409600,1
5350,640,640,1.0,409600,1
5351,640,640,1.0,409600,1
5352,640,640,1.0,409600,5
5353,640,640,1.0,409600,3
5354,640,640,1.0,409600,1
5355,640,640,1.0,409600,1
5356,640,640,1.0,409600,1
5357,640,640,1.0,409600,4
5358,640,640,1.0,409600,3
5359,640,640,1.0,409600,1
5360,640,640,1.0,409600,1
5361,640,640,1.0,409600,1
5362,640,640,1.0,409600,1
5363,640,640,1.0,409600,3
5364,640,640,1.0,409600,2
5365,640,640,1.0,409600,1
5366,640,640,1.0,409600,2
5367,640,640,1.0,409600,4
5368,640,640,1.0,409600,1
5369,640,640,1.0,409600,1
5370,640,640,1.0,409600,2
5371,640,640,1.0,409600,1
5372,640,640,1.0,409600,4
5373,640,640,1.0,409600,3
5374,640,640,1.0,409600,6
5375,640,640,1.0,409600,1
5376,640,640,1.0,409600,5
5377,640,640,1.0,409600,1
5378,640,640,1.0,409600,1
5379,640,640,1.0,409600,1
5380,640,640,1.0,409600,11
5381,640,640,1.0,409600,6
5382,640,640,1.0,409600,1
5383,640,640,1.0,409600,1
5384,640,640,1.0,409600,1
5385,640,640,1.0,409600,2
5386,640,640,1.0,409600,1
5387,640,640,1.0,409600,3
5388,640,640,1.0,409600,2
5389,640,640,1.0,409600,1
5390,640,640,1.0,409600,1
5391,640,640,1.0,409600,2
5392,640,640,1.0,409600,2
5393,640,640,1.0,409600,1
5394,640,640,1.0,409600,6
5395,640,640,1.0,409600,1
5396,640,640,1.0,409600,1
5397,640,640,1.0,409600,1
5398,640,640,1.0,409600,1
5399,640,640,1.0,409600,3
5400,640,640,1.0,409600,2
5401,640,640,1.0,409600,2
5402,640,640,1.0,409600,4
5403,640,640,1.0,409600,2
5404,640,640,1.0,409600,3
5405,640,640,1.0,409600,7
5406,640,640,1.0,409600,3
5407,640,640,1.0,409600,1
5408,640,640,1.0,409600,3
5409,640,640,1.0,409600,1
5410,640,640,1.0,409600,1
5411,640,640,1.0,409600,1
5412,640,640,1.0,409600,1
5413,640,640,1.0,409600,1
5414,640,640,1.0,409600,1
5415,640,640,1.0,409600,1
5416,640,640,1.0,409600,2
5417,640,640,1.0,409600,4
5418,640,640,1.0,409600,1
5419,640,640,1.0,409600,1
5420,640,640,1.0,409600,4
5421,640,640,1.0,409600,1
5422,640,640,1.0,409600,9
5423,640,640,1.0,409600,2
5424,640,640,1.0,409600,1
5425,640,640,1.0,409600,1
5426,640,640,1.0,409600,3
5427,640,640,1.0,409600,2
5428,640,640,1.0,409600,7
5429,640,640,1.0,409600,2
5430,640,640,1.0,409600,2
5431,640,640,1.0,409600,4
5432,640,640,1.0,409600,1
5433,640,640,1.0,409600,2
5434,640,640,1.0,409600,1
5435,640,640,1.0,409600,1
5436,640,640,1.0,409600,1
5437,640,640,1.0,409600,3
5438,640,640,1.0,409600,2
5439,640,640,1.0,409600,2
5440,640,640,1.0,409600,4
5441,640,640,1.0,409600,1
5442,640,640,1.0,409600,1
5443,640,640,1.0,409600,8
5444,640,640,1.0,409600,3
5445,640,640,1.0,409600,2
5446,640,640,1.0,409600,2
5447,640,640,1.0,409600,4
5448,640,640,1.0,409600,3
5449,640,640,1.0,409600,1
5450,640,640,1.0,409600,5
5451,640,640,1.0,409600,5
5452,640,640,1.0,409600,1
5453,640,640,1.0,409600,1
5454,640,640,1.0,409600,4
5455,640,640,1.0,409600,2
5456,640,640,1.0,409600,3
5457,640,640,1.0,409600,8
5458,640,640,1.0,409600,1
5459,640,640,1.0,409600,1
5460,640,640,1.0,409600,3
5461,640,640,1.0,409600,1
5462,640,640,1.0,409600,1
5463,640,640,1.0,409600,10
5464,640,640,1.0,409600,1
5465,640,640,1.0,409600,3
5466,640,640,1.0,409600,1
5467,640,640,1.0,409600,1
5468,640,640,1.0,409600,1
5469,640,640,1.0,409600,3
5470,640,640,1.0,409600,2
5471,640,640,1.0,409600,3
5472,640,640,1.0,409600,2
5473,640,640,1.0,409600,1
5474,640,640,1.0,409600,3
5475,640,640,1.0,409600,2
5476,640,640,1.0,409600,1
5477,640,640,1.0,409600,1
5478,640,640,1.0,409600,1
5479,640,640,1.0,409600,1
5480,640,640,1.0,409600,2
5481,640,640,1.0,409600,2
5482,640,640,1.0,409600,1
5483,640,640,1.0,409600,3
5484,640,640,1.0,409600,1
5485,640,640,1.0,409600,1
5486,640,640,1.0,409600,1
5487,640,640,1.0,409600,1
5488,640,640,1.0,409600,1
5489,640,640,1.0,409600,1
5490,640,640,1.0,409600,1
5491,640,640,1.0,409600,1
5492,640,640,1.0,409600,4
5493,640,640,1.0,409600,2
5494,640,640,1.0,409600,2
5495,640,640,1.0,409600,1
5496,640,640,1.0,409600,1
5497,640,640,1.0,409600,2
5498,640,640,1.0,409600,1
5499,640,640,1.0,409600,4
5500,640,640,1.0,409600,1
5501,640,640,1.0,409600,1
5502,640,640,1.0,409600,2
5503,640,640,1.0,409600,1
5504,640,640,1.0,409600,7
5505,640,640,1.0,409600,6
5506,640,640,1.0,409600,1
5507,640,640,1.0,409600,2
5508,640,640,1.0,409600,3
5509,640,640,1.0,409600,3
5510,640,640,1.0,409600,4
5511,640,640,1.0,409600,1
5512,640,640,1.0,409600,2
5513,640,640,1.0,409600,1
5514,640,640,1.0,409600,1
5515,640,640,1.0,409600,1
5516,640,640,1.0,409600,1
5517,640,640,1.0,409600,2
5518,640,640,1.0,409600,1
5519,640,640,1.0,409600,1
5520,640,640,1.0,409600,1
5521,640,640,1.0,409600,1
5522,640,640,1.0,409600,1
5523,640,640,1.0,409600,2
5524,640,640,1.0,409600,2
5525,640,640,1.0,409600,1
5526,640,640,1.0,409600,3
5527,640,640,1.0,409600,2
5528,640,640,1.0,409600,2
5529,640,640,1.0,409600,2
5530,640,640,1.0,409600,6
5531,640,640,1.0,409600,1
5532,640,640,1.0,409600,2
5533,640,640,1.0,409600,2
5534,640,640,1.0,409600,1
5535,640,640,1.0,409600,3
5536,640,640,1.0,409600,2
5537,640,640,1.0,409600,1
5538,640,640,1.0,409600,2
5539,640,640,1.0,409600,1
5540,640,640,1.0,409600,1
5541,640,640,1.0,409600,6
5542,640,640,1.0,409600,2
5543,640,640,1.0,409600,1
5544,640,640,1.0,409600,1
5545,640,640,1.0,409600,1
5546,640,640,1.0,409600,1
5547,640,640,1.0,409600,2
5548,640,640,1.0,409600,1
5549,640,640,1.0,409600,1
5550,640,640,1.0,409600,13
5551,640,640,1.0,409600,2
5552,640,640,1.0,409600,2
5553,640,640,1.0,409600,1
5554,640,640,1.0,409600,3
5555,640,640,1.0,409600,1
5556,640,640,1.0,409600,1
5557,640,640,1.0,409600,3
5558,640,640,1.0,409600,2
5559,640,640,1.0,409600,3
5560,640,640,1.0,409600,2
5561,640,640,1.0,409600,1
5562,640,640,1.0,409600,4
5563,640,640,1.0,409600,1
5564,640,640,1.0,409600,1
5565,640,640,1.0,409600,6
5566,640,640,1.0,409600,1
5567,640,640,1.0,409600,1
5568,640,640,1.0,409600,5
5569,640,640,1.0,409600,1
5570,640,640,1.0,409600,2
5571,640,640,1.0,409600,1
5572,640,640,1.0,409600,4
5573,640,640,1.0,409600,2
5574,640,640,1.0,409600,1
5575,640,640,1.0,409600,1
5576,640,640,1.0,409600,1
5577,640,640,1.0,409600,1
5578,640,640,1.0,409600,1
5579,640,640,1.0,409600,1
5580,640,640,1.0,409600,2
5581,640,640,1.0,409600,1
5582,640,640,1.0,409600,6
5583,640,640,1.0,409600,3
5584,640,640,1.0,409600,1
5585,640,640,1.0,409600,1
5586,640,640,1.0,409600,1
5587,640,640,1.0,409600,1
5588,640,640,1.0,409600,2
5589,640,640,1.0,409600,1
5590,640,640,1.0,409600,1
5591,640,640,1.0,409600,1
5592,640,640,1.0,409600,1
5593,640,640,1.0,409600,1
5594,640,640,1.0,409600,1
5595,640,640,1.0,409600,2
5596,640,640,1.0,409600,1
5597,640,640,1.0,409600,5
5598,640,640,1.0,409600,2
5599,640,640,1.0,409600,3
5600,640,640,1.0,409600,1
5601,640,640,1.0,409600,1
5602,640,640,1.0,409600,1
5603,640,640,1.0,409600,1
5604,640,640,1.0,409600,1
5605,640,640,1.0,409600,2
5606,640,640,1.0,409600,1
5607,640,640,1.0,409600,2
5608,640,640,1.0,409600,1
5609,640,640,1.0,409600,1
5610,640,640,1.0,409600,6
5611,640,640,1.0,409600,2
5612,640,640,1.0,409600,1
5613,640,640,1.0,409600,1
5614,640,640,1.0,409600,2
5615,640,640,1.0,409600,5
5616,640,640,1.0,409600,1
5617,640,640,1.0,409600,1
5618,640,640,1.0,409600,3
5619,640,640,1.0,409600,1
5620,640,640,1.0,409600,1
5621,640,640,1.0,409600,1
5622,640,640,1.0,409600,1
5623,640,640,1.0,409600,2
5624,640,640,1.0,409600,1
5625,640,640,1.0,409600,1
5626,640,640,1.0,409600,1
5627,640,640,1.0,409600,1
5628,640,640,1.0,409600,1
5629,640,640,1.0,409600,1
5630,640,640,1.0,409600,1
5631,640,640,1.0,409600,4
5632,640,640,1.0,409600,1
5633,640,640,1.0,409600,1
5634,640,640,1.0,409600,1
5635,640,640,1.0,409600,7
5636,640,640,1.0,409600,8
5637,640,640,1.0,409600,1
5638,640,640,1.0,409600,4
5639,640,640,1.0,409600,2
5640,640,640,1.0,409600,5
5641,640,640,1.0,409600,1
5642,640,640,1.0,409600,1
5643,640,640,1.0,409600,2
5644,640,640,1.0,409600,1
5645,640,640,1.0,409600,2
5646,640,640,1.0,409600,1
5647,640,640,1.0,409600,1
5648,640,640,1.0,409600,4
5649,640,640,1.0,409600,4
5650,640,640,1.0,409600,1
5651,640,640,1.0,409600,1
5652,640,640,1.0,409600,3
5653,640,640,1.0,409600,6
5654,640,640,1.0,409600,1
5655,640,640,1.0,409600,4
5656,640,640,1.0,409600,5
5657,640,640,1.0,409600,1
5658,640,640,1.0,409600,2
5659,640,640,1.0,409600,1
5660,640,640,1.0,409600,1
5661,640,640,1.0,409600,3
5662,640,640,1.0,409600,1
5663,640,640,1.0,409600,2
5664,640,640,1.0,409600,5
5665,640,640,1.0,409600,3
5666,640,640,1.0,409600,1
5667,640,640,1.0,409600,2
5668,640,640,1.0,409600,8
5669,640,640,1.0,409600,1
5670,640,640,1.0,409600,2
5671,640,640,1.0,409600,1
5672,640,640,1.0,409600,1
5673,640,640,1.0,409600,1
5674,640,640,1.0,409600,8
5675,640,640,1.0,409600,2
5676,640,640,1.0,409600,3
5677,640,640,1.0,409600,1
5678,640,640,1.0,409600,3
5679,640,640,1.0,409600,7
5680,640,640,1.0,409600,1
5681,640,640,1.0,409600,1
5682,640,640,1.0,409600,1
5683,640,640,1.0,409600,2
5684,640,640,1.0,409600,2
5685,640,640,1.0,409600,1
5686,640,640,1.0,409600,1
5687,640,640,1.0,409600,1
5688,640,640,1.0,409600,2
5689,640,640,1.0,409600,1
5690,640,640,1.0,409600,1
5691,640,640,1.0,409600,2
5692,640,640,1.0,409600,1
5693,640,640,1.0,409600,1
5694,640,640,1.0,409600,1
5695,640,640,1.0,409600,1
5696,640,640,1.0,409600,1
5697,640,640,1.0,409600,1
5698,640,640,1.0,409600,2
5699,640,640,1.0,409600,1
5700,640,640,1.0,409600,2
5701,640,640,1.0,409600,1
5702,640,640,1.0,409600,1
5703,640,640,1.0,409600,1
5704,640,640,1.0,409600,1
5705,640,640,1.0,409600,1
5706,640,640,1.0,409600,1
5707,640,640,1.0,409600,4
5708,640,640,1.0,409600,1
5709,640,640,1.0,409600,3
5710,640,640,1.0,409600,5
5711,640,640,1.0,409600,2
5712,640,640,1.0,409600,3
5713,640,640,1.0,409600,4
5714,640,640,1.0,409600,3
5715,640,640,1.0,409600,1
5716,640,640,1.0,409600,1
5717,640,640,1.0,409600,1
5718,640,640,1.0,409600,1
5719,640,640,1.0,409600,1
5720,640,640,1.0,409600,2
5721,640,640,1.0,409600,3
